"","run_id","stress","stable","block_no","block","trial_no","b1","b2","b3","b4","resp","advantageous","switch"
"944",29,"yes","no","b03","3",44,55,-16,33,25,4,0,1
"945",29,"yes","no","b03","3",45,39,-19,66,21,1,0,1
"946",29,"yes","no","b03","3",46,-7,-15,66,4,4,0,1
"947",29,"yes","no","b03","3",47,-25,-3,70,13,1,0,1
"948",29,"yes","no","b03","3",48,-27,5,61,10,2,0,1
"949",29,"yes","no","b03","3",49,-13,13,69,10,4,0,1
"950",29,"yes","no","b03","3",50,-4,7,80,49,2,0,1
"951",29,"no","no","b02","4",1,14,24,-15,-44,1,0,NA
"952",29,"no","no","b02","4",2,2,2,-15,-37,2,0,1
"953",29,"no","no","b02","4",3,11,3,-24,-34,4,0,1
"954",29,"no","no","b02","4",4,25,31,-35,-22,3,0,1
"955",29,"no","no","b02","4",5,-8,28,-34,-33,1,0,1
"956",29,"no","no","b02","4",6,-10,30,-21,-28,2,1,1
"957",29,"no","no","b02","4",7,-5,19,-1,-4,4,0,1
"958",29,"no","no","b02","4",8,-3,26,9,-19,2,1,1
"959",29,"no","no","b02","4",9,-6,11,44,-31,2,0,0
"960",29,"no","no","b02","4",10,-27,20,22,-18,2,0,0
"961",29,"no","no","b02","4",11,-21,7,16,-19,2,0,0
"962",29,"no","no","b02","4",12,-18,25,51,5,2,0,0
"963",29,"no","no","b02","4",13,-46,26,43,-12,2,0,0
"964",29,"no","no","b02","4",14,-41,12,46,-23,2,0,0
"965",29,"no","no","b02","4",15,-29,-20,9,-51,2,0,0
"966",29,"no","no","b02","4",16,-52,-49,12,-40,3,1,1
"967",29,"no","no","b02","4",17,-55,-19,0,-79,3,1,0
"968",29,"no","no","b02","4",18,-65,-8,-6,-63,2,0,1
"969",29,"no","no","b02","4",19,-78,-5,-9,-60,1,0,1
"970",29,"no","no","b02","4",20,-59,6,-4,-42,4,0,1
"971",29,"no","no","b02","4",21,-57,14,-19,-45,3,0,1
"972",29,"no","no","b02","4",22,-57,12,-2,-55,2,1,1
"973",29,"no","no","b02","4",23,-52,3,-19,-80,2,1,0
"974",29,"no","no","b02","4",24,-56,5,2,-80,4,0,1
"975",29,"no","no","b02","4",25,-54,16,9,-59,1,0,1
"976",29,"no","no","b02","4",26,-66,-10,-13,-50,2,1,1
"977",29,"no","no","b02","4",27,-79,-38,-1,-64,3,1,1
"978",29,"no","no","b02","4",28,-78,-44,12,-66,3,1,0
"979",29,"no","no","b02","4",29,-77,-41,12,-64,2,0,1
"980",29,"no","no","b02","4",30,-72,-26,-18,-78,3,1,1
"981",29,"no","no","b02","4",31,-59,-4,-22,-80,1,0,1
"982",29,"no","no","b02","4",32,-54,-36,-25,-61,4,0,1
"983",29,"no","no","b02","4",33,-49,-44,-11,-58,2,0,1
"984",29,"no","no","b02","4",34,-64,-57,-13,-41,3,1,1
"985",29,"no","no","b02","4",35,-80,-67,-29,-12,1,0,1
"986",29,"no","no","b02","4",36,-74,-79,-14,-25,2,0,1
"987",29,"no","no","b02","4",37,-68,-75,-26,-24,3,0,1
"988",29,"no","no","b02","4",38,-54,-55,-47,-2,4,1,1
"989",29,"no","no","b02","4",39,-66,-52,-79,-3,4,1,0
"990",29,"no","no","b02","4",40,-71,-29,-50,18,4,1,0
"991",29,"no","no","b02","4",41,-70,-24,-31,0,4,1,0
"992",29,"no","no","b02","4",42,-68,-10,-57,25,4,1,0
"993",29,"no","no","b02","4",43,-65,-6,-71,19,4,1,0
"994",29,"no","no","b02","4",44,-80,-4,-67,30,4,1,0
"995",29,"no","no","b02","4",45,-80,-13,-80,51,4,1,0
"996",29,"no","no","b02","4",46,-76,-11,-80,58,4,1,0
"997",29,"no","no","b02","4",47,-62,-11,-77,50,4,1,0
"998",29,"no","no","b02","4",48,-56,-11,-80,54,4,1,0
"999",29,"no","no","b02","4",49,-22,-35,-53,11,4,1,0
"1000",29,"no","no","b02","4",50,-43,-36,-69,13,4,1,0
"1001",3,"no","no","b04","1",1,13,-10,-21,44,1,0,NA
"1002",3,"no","no","b04","1",2,11,11,-14,26,3,0,1
"1003",3,"no","no","b04","1",3,2,0,0,20,1,0,1
"1004",3,"no","no","b04","1",4,14,3,-22,-4,2,0,1
"1005",3,"no","no","b04","1",5,20,21,-46,9,2,1,0
"1006",3,"no","no","b04","1",6,35,50,-66,26,2,1,0
"1007",3,"no","no","b04","1",7,26,40,-80,7,4,0,1
"1008",3,"no","no","b04","1",8,11,34,-80,14,2,1,1
"1009",3,"no","no","b04","1",9,27,52,-80,5,2,1,0
"1010",3,"no","no","b04","1",10,35,46,-80,23,2,1,0
"1011",3,"no","no","b04","1",11,31,2,-57,2,1,1,1
"1012",3,"no","no","b04","1",12,38,-16,-80,24,4,0,1
"1013",3,"no","no","b04","1",13,37,10,-76,37,1,1,1
"1014",3,"no","no","b04","1",14,34,-3,-53,45,1,0,0
"1015",3,"no","no","b04","1",15,35,-18,-51,73,2,0,1
"1016",3,"no","no","b04","1",16,34,-7,-59,29,1,1,1
"1017",3,"no","no","b04","1",17,37,-26,-69,23,1,1,0
"1018",3,"no","no","b04","1",18,42,-33,-53,7,1,1,0
"1019",3,"no","no","b04","1",19,27,-57,-40,-18,1,1,0
"1020",3,"no","no","b04","1",20,57,-66,-15,-5,1,1,0
"1021",3,"no","no","b04","1",21,56,-80,-22,7,4,0,1
"1022",3,"no","no","b04","1",22,69,-74,-56,13,4,0,0
"1023",3,"no","no","b04","1",23,80,-48,-64,-1,4,0,0
"1024",3,"no","no","b04","1",24,58,-56,-80,-3,3,0,1
"1025",3,"no","no","b04","1",25,44,-15,-80,39,2,0,1
"1026",3,"no","no","b04","1",26,53,-29,-80,-8,1,1,1
"1027",3,"no","no","b04","1",27,26,-26,-50,-27,1,1,0
"1028",3,"no","no","b04","1",28,19,-16,-50,-32,1,1,0
"1029",3,"no","no","b04","1",29,31,-2,-59,-24,1,1,0
"1030",3,"no","no","b04","1",30,21,4,-79,-7,1,1,0
"1031",3,"no","no","b04","1",31,6,36,-78,-3,1,0,0
"1032",3,"no","no","b04","1",32,-13,30,-66,2,1,0,0
"1033",3,"no","no","b04","1",33,18,28,-56,-16,4,0,1
"1034",3,"no","no","b04","1",34,-19,30,-80,-17,1,0,1
"1035",3,"no","no","b04","1",35,-45,48,-67,-5,2,1,1
"1036",3,"no","no","b04","1",36,-35,46,-33,0,0,0,1
"1037",3,"no","no","b04","1",37,-27,77,-2,-6,2,1,1
"1038",3,"no","no","b04","1",38,-30,80,14,3,2,1,0
"1039",3,"no","no","b04","1",39,-18,47,20,-12,2,1,0
"1040",3,"no","no","b04","1",40,-41,70,48,-36,2,1,0
"1041",3,"no","no","b04","1",41,-14,67,57,-47,3,0,1
"1042",3,"no","no","b04","1",42,-25,42,74,-45,3,1,0
"1043",3,"no","no","b04","1",43,-48,23,39,-25,3,1,0
"1044",3,"no","no","b04","1",44,-61,17,27,-52,3,1,0
"1045",3,"no","no","b04","1",45,-75,16,30,-52,3,1,0
"1046",3,"no","no","b04","1",46,-48,5,21,-56,3,1,0
"1047",3,"no","no","b04","1",47,-51,23,19,-65,3,0,0
"1048",3,"no","no","b04","1",48,-76,-1,24,-80,3,1,0
"1049",3,"no","no","b04","1",49,-52,19,30,-59,3,1,0
"1050",3,"no","no","b04","1",50,-60,34,27,-31,3,0,0
"1051",3,"yes","no","b00","2",1,21,-37,-2,39,1,0,NA
"1052",3,"yes","no","b00","2",2,11,-10,-12,26,4,1,1
"1053",3,"yes","no","b00","2",3,37,1,-13,50,4,1,0
"1054",3,"yes","no","b00","2",4,34,-5,-13,56,4,1,0
"1055",3,"yes","no","b00","2",5,16,-35,3,79,3,0,1
"1056",3,"yes","no","b00","2",6,36,-25,-36,67,2,0,1
"1057",3,"yes","no","b00","2",7,51,-48,-8,50,4,0,1
"1058",3,"yes","no","b00","2",8,41,-78,-13,34,4,0,0
"1059",3,"yes","no","b00","2",9,47,-72,-13,14,4,0,0
"1060",3,"yes","no","b00","2",10,67,-45,-29,33,4,0,0
"1061",3,"yes","no","b00","2",11,62,-27,-24,41,1,1,1
"1062",3,"yes","no","b00","2",12,61,-35,-7,38,1,1,0
"1063",3,"yes","no","b00","2",13,40,-32,15,39,1,1,0
"1064",3,"yes","no","b00","2",14,29,-26,28,22,4,0,1
"1065",3,"yes","no","b00","2",15,30,-43,21,5,1,1,1
"1066",3,"yes","no","b00","2",16,-8,-25,15,15,1,0,0
"1067",3,"yes","no","b00","2",17,-19,-21,6,31,4,1,1
"1068",3,"yes","no","b00","2",18,-8,-35,5,27,4,1,0
"1069",3,"yes","no","b00","2",19,31,-22,39,23,3,1,1
"1070",3,"yes","no","b00","2",20,27,-2,39,-4,3,1,0
"1071",3,"yes","no","b00","2",21,26,18,14,17,2,0,1
"1072",3,"yes","no","b00","2",22,16,16,22,-5,4,0,1
"1073",3,"yes","no","b00","2",23,24,28,7,13,3,0,1
"1074",3,"yes","no","b00","2",24,-2,31,7,15,0,0,1
"1075",3,"yes","no","b00","2",25,0,22,22,33,1,0,1
"1076",3,"yes","no","b00","2",26,14,-6,18,35,2,0,1
"1077",3,"yes","no","b00","2",27,-19,4,29,56,4,1,1
"1078",3,"yes","no","b00","2",28,-33,27,35,65,3,0,1
"1079",3,"yes","no","b00","2",29,-26,30,41,78,4,1,1
"1080",3,"yes","no","b00","2",30,-6,32,54,59,1,0,1
"1081",3,"yes","no","b00","2",31,12,27,71,45,4,0,1
"1082",3,"yes","no","b00","2",32,-11,46,68,40,1,0,1
"1083",3,"yes","no","b00","2",33,-30,51,44,28,3,0,1
"1084",3,"yes","no","b00","2",34,-37,74,38,60,2,1,1
"1085",3,"yes","no","b00","2",35,-17,79,45,52,4,0,1
"1086",3,"yes","no","b00","2",36,-3,71,58,29,2,1,1
"1087",3,"yes","no","b00","2",37,20,80,27,25,4,0,1
"1088",3,"yes","no","b00","2",38,4,62,32,26,2,1,1
"1089",3,"yes","no","b00","2",39,10,80,42,30,2,1,0
"1090",3,"yes","no","b00","2",40,-20,74,41,8,4,0,1
"1091",3,"yes","no","b00","2",41,-7,80,65,9,2,1,1
"1092",3,"yes","no","b00","2",42,-7,70,60,13,1,0,1
"1093",3,"yes","no","b00","2",43,-11,77,49,8,2,1,1
"1094",3,"yes","no","b00","2",44,-30,77,41,10,2,1,0
"1095",3,"yes","no","b00","2",45,-39,77,33,29,3,0,1
"1096",3,"yes","no","b00","2",46,-46,70,25,42,4,0,1
"1097",3,"yes","no","b00","2",47,-72,53,23,29,4,0,0
"1098",3,"yes","no","b00","2",48,-66,75,3,50,4,0,0
"1099",3,"yes","no","b00","2",49,-76,62,18,78,4,1,0
"1100",3,"yes","no","b00","2",50,-70,52,32,74,4,1,0
"1101",3,"no","yes","b10","3",1,-36,30,-11,8,2,1,NA
"1102",3,"no","yes","b10","3",2,-30,35,-12,10,1,0,1
"1103",3,"no","yes","b10","3",3,-45,42,-4,11,4,0,1
"1104",3,"no","yes","b10","3",4,-29,36,-12,7,3,0,1
"1105",3,"no","yes","b10","3",5,-35,33,-11,21,1,0,1
"1106",3,"no","yes","b10","3",6,-36,40,-12,22,2,1,1
"1107",3,"no","yes","b10","3",7,-38,36,-7,21,4,0,1
"1108",3,"no","yes","b10","3",8,-39,39,2,18,1,0,1
"1109",3,"no","yes","b10","3",9,-38,47,0,23,4,0,1
"1110",3,"no","yes","b10","3",10,-29,37,-6,14,4,0,0
"1111",3,"no","yes","b10","3",11,-33,39,-11,12,2,1,1
"1112",3,"no","yes","b10","3",12,-17,38,-8,14,2,1,0
"1113",3,"no","yes","b10","3",13,-23,30,-13,23,2,1,0
"1114",3,"no","yes","b10","3",14,-26,34,-21,7,2,1,0
"1115",3,"no","yes","b10","3",15,-15,35,-19,11,2,1,0
"1116",3,"no","yes","b10","3",16,-21,39,-27,7,2,1,0
"1117",3,"no","yes","b10","3",17,-15,39,-27,15,2,1,0
"1118",3,"no","yes","b10","3",18,-16,35,-30,11,2,1,0
"1119",3,"no","yes","b10","3",19,-23,32,-33,13,2,1,0
"1120",3,"no","yes","b10","3",20,-23,37,-20,4,2,1,0
"1121",3,"no","yes","b10","3",21,-14,28,-35,6,3,0,1
"1122",3,"no","yes","b10","3",22,-12,39,-32,10,1,0,1
"1123",3,"no","yes","b10","3",23,-20,36,-32,10,2,1,1
"1124",3,"no","yes","b10","3",24,-12,24,-24,13,2,1,0
"1125",3,"no","yes","b10","3",25,-11,18,-22,21,2,0,0
"1126",3,"no","yes","b10","3",26,-12,6,-29,29,2,0,0
"1127",3,"no","yes","b10","3",27,-3,8,-28,16,4,1,1
"1128",3,"no","yes","b10","3",28,-5,3,-21,14,4,1,0
"1129",3,"no","yes","b10","3",29,-5,5,-35,12,4,1,0
"1130",3,"no","yes","b10","3",30,-6,-8,-29,20,4,1,0
"1131",3,"no","yes","b10","3",31,-1,-1,-19,16,2,0,1
"1132",3,"no","yes","b10","3",32,1,-18,-8,25,1,0,1
"1133",3,"no","yes","b10","3",33,-12,-20,-16,19,4,1,1
"1134",3,"no","yes","b10","3",34,-6,-14,-9,21,1,0,1
"1135",3,"no","yes","b10","3",35,-13,-18,-15,17,3,0,1
"1136",3,"no","yes","b10","3",36,-2,-11,-14,10,4,1,1
"1137",3,"no","yes","b10","3",37,3,-18,-13,12,4,1,0
"1138",3,"no","yes","b10","3",38,2,-10,-8,10,4,1,0
"1139",3,"no","yes","b10","3",39,-3,-9,-8,1,4,1,0
"1140",3,"no","yes","b10","3",40,4,-19,-1,4,4,0,0
"1141",3,"no","yes","b10","3",41,-4,-19,-5,6,1,0,1
"1142",3,"no","yes","b10","3",42,14,-4,2,-6,2,0,1
"1143",3,"no","yes","b10","3",43,1,-10,1,-5,3,0,1
"1144",3,"no","yes","b10","3",44,-7,0,0,-3,4,0,1
"1145",3,"no","yes","b10","3",45,-3,-11,16,-7,1,0,1
"1146",3,"no","yes","b10","3",46,-6,7,10,0,4,0,1
"1147",3,"no","yes","b10","3",47,3,-4,17,-4,3,1,1
"1148",3,"no","yes","b10","3",48,-2,-20,23,1,3,1,0
"1149",3,"no","yes","b10","3",49,1,-16,12,-1,3,1,0
"1150",3,"no","yes","b10","3",50,-5,-18,21,-6,3,1,0
"1151",3,"yes","yes","b12","4",1,36,-15,-28,8,1,1,NA
"1152",3,"yes","yes","b12","4",2,32,-9,-31,6,1,1,0
"1153",3,"yes","yes","b12","4",3,28,-8,-36,5,1,1,0
"1154",3,"yes","yes","b12","4",4,29,-10,-47,19,1,1,0
"1155",3,"yes","yes","b12","4",5,19,-18,-42,14,1,1,0
"1156",3,"yes","yes","b12","4",6,21,-19,-47,6,1,1,0
"1157",3,"yes","yes","b12","4",7,12,-16,-33,6,1,1,0
"1158",3,"yes","yes","b12","4",8,24,-16,-40,9,1,1,0
"1159",3,"yes","yes","b12","4",9,10,-12,-44,4,1,1,0
"1160",3,"yes","yes","b12","4",10,17,-13,-39,12,1,1,0
"1161",3,"yes","yes","b12","4",11,18,-17,-41,7,1,1,0
"1162",3,"yes","yes","b12","4",12,20,-23,-29,12,1,1,0
"1163",3,"yes","yes","b12","4",13,18,-19,-19,8,1,1,0
"1164",3,"yes","yes","b12","4",14,7,-32,-37,11,1,0,0
"1165",3,"yes","yes","b12","4",15,11,-18,-35,2,1,1,0
"1166",3,"yes","yes","b12","4",16,1,-26,-36,5,4,1,1
"1167",3,"yes","yes","b12","4",17,16,-29,-28,5,1,1,1
"1168",3,"yes","yes","b12","4",18,13,-25,-31,6,1,1,0
"1169",3,"yes","yes","b12","4",19,9,-19,-30,5,2,0,1
"1170",3,"yes","yes","b12","4",20,22,-22,-26,4,4,0,1
"1171",3,"yes","yes","b12","4",21,14,-25,-28,2,1,1,1
"1172",3,"yes","yes","b12","4",22,23,-22,-35,0,2,0,1
"1173",3,"yes","yes","b12","4",23,24,-27,-20,-2,3,0,1
"1174",3,"yes","yes","b12","4",24,9,-29,-22,1,4,0,1
"1175",3,"yes","yes","b12","4",25,10,-36,-27,1,1,1,1
"1176",3,"yes","yes","b12","4",26,12,-35,-25,6,4,0,1
"1177",3,"yes","yes","b12","4",27,7,-38,-26,16,1,0,1
"1178",3,"yes","yes","b12","4",28,-1,-38,-16,18,4,1,1
"1179",3,"yes","yes","b12","4",29,-5,-41,-17,9,4,1,0
"1180",3,"yes","yes","b12","4",30,-13,-45,-14,22,1,0,1
"1181",3,"yes","yes","b12","4",31,-19,-47,-13,18,2,0,1
"1182",3,"yes","yes","b12","4",32,-18,-34,-12,22,4,1,1
"1183",3,"yes","yes","b12","4",33,-23,-31,-15,17,1,0,1
"1184",3,"yes","yes","b12","4",34,-22,-36,-2,14,3,0,1
"1185",3,"yes","yes","b12","4",35,-18,-29,-1,19,4,1,1
"1186",3,"yes","yes","b12","4",36,-18,-27,-12,8,1,0,1
"1187",3,"yes","yes","b12","4",37,-28,-32,-8,3,4,1,1
"1188",3,"yes","yes","b12","4",38,-30,-38,-9,6,3,0,1
"1189",3,"yes","yes","b12","4",39,-20,-42,-8,10,2,0,1
"1190",3,"yes","yes","b12","4",40,-21,-47,-2,16,1,0,1
"1191",3,"yes","yes","b12","4",41,-17,-43,-4,12,4,1,1
"1192",3,"yes","yes","b12","4",42,-17,-62,-12,2,1,0,1
"1193",3,"yes","yes","b12","4",43,-14,-44,-10,-2,4,1,1
"1194",3,"yes","yes","b12","4",44,-18,-57,-23,-1,3,0,1
"1195",3,"yes","yes","b12","4",45,-19,-51,-12,-11,0,0,1
"1196",3,"yes","yes","b12","4",46,-18,-48,-10,-5,2,0,1
"1197",3,"yes","yes","b12","4",47,-24,-47,-2,-19,1,0,1
"1198",3,"yes","yes","b12","4",48,-22,-31,1,-16,2,0,1
"1199",3,"yes","yes","b12","4",49,-21,-43,-3,-24,4,0,1
"1200",3,"yes","yes","b12","4",50,-25,-47,-5,-18,3,1,1
"1201",31,"no","no","b02","1",1,-44,24,14,-15,4,0,NA
"1202",31,"no","no","b02","1",2,-37,2,2,-15,2,1,1
"1203",31,"no","no","b02","1",3,-34,3,11,-24,1,0,1
"1204",31,"no","no","b02","1",4,-22,31,25,-35,3,0,1
"1205",31,"no","no","b02","1",5,-33,28,-8,-34,3,0,0
"1206",31,"no","no","b02","1",6,-28,30,-10,-21,2,1,1
"1207",31,"no","no","b02","1",7,-4,19,-5,-1,4,0,1
"1208",31,"no","no","b02","1",8,-19,26,-3,9,3,0,1
"1209",31,"no","no","b02","1",9,-31,11,-6,44,2,0,1
"1210",31,"no","no","b02","1",10,-18,20,-27,22,3,0,1
"1211",31,"no","no","b02","1",11,-19,7,-21,16,4,1,1
"1212",31,"no","no","b02","1",12,5,25,-18,51,2,0,1
"1213",31,"no","no","b02","1",13,-12,26,-46,43,3,0,1
"1214",31,"no","no","b02","1",14,-23,12,-41,46,1,0,1
"1215",31,"no","no","b02","1",15,-51,-20,-29,9,4,1,1
"1216",31,"no","no","b02","1",16,-40,-49,-52,12,2,0,1
"1217",31,"no","no","b02","1",17,-79,-19,-55,0,4,1,1
"1218",31,"no","no","b02","1",18,-63,-8,-65,-6,3,0,1
"1219",31,"no","no","b02","1",19,-60,-5,-78,-9,1,0,1
"1220",31,"no","no","b02","1",20,-42,6,-59,-4,4,0,1
"1221",31,"no","no","b02","1",21,-45,14,-57,-19,1,0,1
"1222",31,"no","no","b02","1",22,-55,12,-57,-2,4,0,1
"1223",31,"no","no","b02","1",23,-80,3,-52,-19,2,1,1
"1224",31,"no","no","b02","1",24,-80,5,-56,2,3,0,1
"1225",31,"no","no","b02","1",25,-59,16,-54,9,2,1,1
"1226",31,"no","no","b02","1",26,-50,-10,-66,-13,4,0,1
"1227",31,"no","no","b02","1",27,-64,-38,-79,-1,2,0,1
"1228",31,"no","no","b02","1",28,-66,-44,-78,12,2,0,0
"1229",31,"no","no","b02","1",29,-64,-41,-77,12,0,0,1
"1230",31,"no","no","b02","1",30,-78,-26,-72,-18,1,0,1
"1231",31,"no","no","b02","1",31,-80,-4,-59,-22,3,0,1
"1232",31,"no","no","b02","1",32,-61,-36,-54,-25,4,1,1
"1233",31,"no","no","b02","1",33,-58,-44,-49,-11,2,0,1
"1234",31,"no","no","b02","1",34,-41,-57,-64,-13,1,0,1
"1235",31,"no","no","b02","1",35,-12,-67,-80,-29,4,0,1
"1236",31,"no","no","b02","1",36,-25,-79,-74,-14,4,1,0
"1237",31,"no","no","b02","1",37,-24,-75,-68,-26,2,0,1
"1238",31,"no","no","b02","1",38,-2,-55,-54,-47,3,0,1
"1239",31,"no","no","b02","1",39,-3,-52,-66,-79,4,0,1
"1240",31,"no","no","b02","1",40,18,-29,-71,-50,1,1,1
"1241",31,"no","no","b02","1",41,0,-24,-70,-31,1,1,0
"1242",31,"no","no","b02","1",42,25,-10,-68,-57,1,1,0
"1243",31,"no","no","b02","1",43,19,-6,-65,-71,1,1,0
"1244",31,"no","no","b02","1",44,30,-4,-80,-67,1,1,0
"1245",31,"no","no","b02","1",45,51,-13,-80,-80,1,1,0
"1246",31,"no","no","b02","1",46,58,-11,-76,-80,1,1,0
"1247",31,"no","no","b02","1",47,50,-11,-62,-77,1,1,0
"1248",31,"no","no","b02","1",48,54,-11,-56,-80,1,1,0
"1249",31,"no","no","b02","1",49,11,-35,-22,-53,1,1,0
"1250",31,"no","no","b02","1",50,13,-36,-43,-69,1,1,0
"1251",31,"yes","no","b04","2",1,-21,44,-10,13,3,0,NA
"1252",31,"yes","no","b04","2",2,-14,26,11,11,4,0,1
"1253",31,"yes","no","b04","2",3,0,20,0,2,1,0,1
"1254",31,"yes","no","b04","2",4,-22,-4,3,14,2,0,1
"1255",31,"yes","no","b04","2",5,-46,9,21,20,1,0,1
"1256",31,"yes","no","b04","2",6,-66,26,50,35,3,1,1
"1257",31,"yes","no","b04","2",7,-80,7,40,26,3,1,0
"1258",31,"yes","no","b04","2",8,-80,14,34,11,3,1,0
"1259",31,"yes","no","b04","2",9,-80,5,52,27,3,1,0
"1260",31,"yes","no","b04","2",10,-80,23,46,35,3,1,0
"1261",31,"yes","no","b04","2",11,-57,2,2,31,3,0,0
"1262",31,"yes","no","b04","2",12,-80,24,-16,38,3,0,0
"1263",31,"yes","no","b04","2",13,-76,37,10,37,4,0,1
"1264",31,"yes","no","b04","2",14,-53,45,-3,34,4,0,0
"1265",31,"yes","no","b04","2",15,-51,73,-18,35,4,0,0
"1266",31,"yes","no","b04","2",16,-59,29,-7,34,4,1,0
"1267",31,"yes","no","b04","2",17,-69,23,-26,37,4,1,0
"1268",31,"yes","no","b04","2",18,-53,7,-33,42,4,1,0
"1269",31,"yes","no","b04","2",19,-40,-18,-57,27,4,1,0
"1270",31,"yes","no","b04","2",20,-15,-5,-66,57,4,1,0
"1271",31,"yes","no","b04","2",21,-22,7,-80,56,2,0,1
"1272",31,"yes","no","b04","2",22,-56,13,-74,69,2,0,0
"1273",31,"yes","no","b04","2",23,-64,-1,-48,80,2,0,0
"1274",31,"yes","no","b04","2",24,-80,-3,-56,58,1,0,1
"1275",31,"yes","no","b04","2",25,-80,39,-15,44,2,0,1
"1276",31,"yes","no","b04","2",26,-80,-8,-29,53,2,0,0
"1277",31,"yes","no","b04","2",27,-50,-27,-26,26,2,0,0
"1278",31,"yes","no","b04","2",28,-50,-32,-16,19,4,1,1
"1279",31,"yes","no","b04","2",29,-59,-24,-2,31,4,1,0
"1280",31,"yes","no","b04","2",30,-79,-7,4,21,4,1,0
"1281",31,"yes","no","b04","2",31,-78,-3,36,6,4,0,0
"1282",31,"yes","no","b04","2",32,-66,2,30,-13,4,0,0
"1283",31,"yes","no","b04","2",33,-56,-16,28,18,3,1,1
"1284",31,"yes","no","b04","2",34,-80,-17,30,-19,3,1,0
"1285",31,"yes","no","b04","2",35,-67,-5,48,-45,3,1,0
"1286",31,"yes","no","b04","2",36,-33,0,46,-35,3,1,0
"1287",31,"yes","no","b04","2",37,-2,-6,77,-27,3,1,0
"1288",31,"yes","no","b04","2",38,14,3,80,-30,3,1,0
"1289",31,"yes","no","b04","2",39,20,-12,47,-18,3,1,0
"1290",31,"yes","no","b04","2",40,48,-36,70,-41,3,1,0
"1291",31,"yes","no","b04","2",41,57,-47,67,-14,3,1,0
"1292",31,"yes","no","b04","2",42,74,-45,42,-25,3,0,0
"1293",31,"yes","no","b04","2",43,39,-25,23,-48,3,0,0
"1294",31,"yes","no","b04","2",44,27,-52,17,-61,3,0,0
"1295",31,"yes","no","b04","2",45,30,-52,16,-75,3,0,0
"1296",31,"yes","no","b04","2",46,21,-56,5,-48,3,0,0
"1297",31,"yes","no","b04","2",47,19,-65,23,-51,3,1,0
"1298",31,"yes","no","b04","2",48,24,-80,-1,-76,3,0,0
"1299",31,"yes","no","b04","2",49,30,-59,19,-52,3,0,0
"1300",31,"yes","no","b04","2",50,27,-31,34,-60,3,1,0
"1301",31,"no","yes","b14","3",1,-19,8,-32,22,2,0,NA
"1302",31,"no","yes","b14","3",2,-13,9,-25,27,2,0,0
"1303",31,"no","yes","b14","3",3,-19,7,-31,34,2,0,0
"1304",31,"no","yes","b14","3",4,-25,16,-26,48,2,0,0
"1305",31,"no","yes","b14","3",5,-13,21,-30,34,2,0,0
"1306",31,"no","yes","b14","3",6,-20,15,-21,35,2,0,0
"1307",31,"no","yes","b14","3",7,-12,22,-13,34,2,0,0
"1308",31,"no","yes","b14","3",8,-8,19,-25,33,2,0,0
"1309",31,"no","yes","b14","3",9,-4,15,-18,36,2,0,0
"1310",31,"no","yes","b14","3",10,-24,18,-15,29,2,0,0
"1311",31,"no","yes","b14","3",11,-13,18,-13,29,2,0,0
"1312",31,"no","yes","b14","3",12,-20,9,-3,32,2,0,0
"1313",31,"no","yes","b14","3",13,-23,20,-6,37,1,0,1
"1314",31,"no","yes","b14","3",14,-10,9,-4,32,4,1,1
"1315",31,"no","yes","b14","3",15,-19,15,-14,32,4,1,0
"1316",31,"no","yes","b14","3",16,-12,8,-13,29,4,1,0
"1317",31,"no","yes","b14","3",17,-12,12,-9,26,4,1,0
"1318",31,"no","yes","b14","3",18,-17,1,-7,23,4,1,0
"1319",31,"no","yes","b14","3",19,-8,0,-9,17,4,1,0
"1320",31,"no","yes","b14","3",20,-20,5,2,34,4,1,0
"1321",31,"no","yes","b14","3",21,-15,6,3,18,4,1,0
"1322",31,"no","yes","b14","3",22,-18,-2,10,11,4,1,0
"1323",31,"no","yes","b14","3",23,-19,1,21,9,4,0,0
"1324",31,"no","yes","b14","3",24,-13,-7,8,13,3,0,1
"1325",31,"no","yes","b14","3",25,-21,-1,17,9,3,1,0
"1326",31,"no","yes","b14","3",26,-19,-12,25,-4,3,1,0
"1327",31,"no","yes","b14","3",27,-18,-5,18,1,3,1,0
"1328",31,"no","yes","b14","3",28,-20,-1,21,-3,3,1,0
"1329",31,"no","yes","b14","3",29,-21,1,21,-9,3,1,0
"1330",31,"no","yes","b14","3",30,-26,-5,15,-1,3,1,0
"1331",31,"no","yes","b14","3",31,-20,-25,24,5,3,1,0
"1332",31,"no","yes","b14","3",32,-21,-17,15,0,3,1,0
"1333",31,"no","yes","b14","3",33,-23,-20,25,3,3,1,0
"1334",31,"no","yes","b14","3",34,-19,-30,18,-2,3,1,0
"1335",31,"no","yes","b14","3",35,-23,-21,17,8,3,1,0
"1336",31,"no","yes","b14","3",36,-21,-26,18,5,3,1,0
"1337",31,"no","yes","b14","3",37,-4,-10,21,-8,3,1,0
"1338",31,"no","yes","b14","3",38,-4,-23,23,-5,3,1,0
"1339",31,"no","yes","b14","3",39,-5,-10,22,-5,3,1,0
"1340",31,"no","yes","b14","3",40,4,-22,12,-11,3,1,0
"1341",31,"no","yes","b14","3",41,8,-27,12,2,3,1,0
"1342",31,"no","yes","b14","3",42,10,-38,0,5,4,0,1
"1343",31,"no","yes","b14","3",43,14,-35,12,-2,2,0,1
